n,idx,distribution,travel,serv,obj,iters,time,alg,cost_profile,scaling
15,10,0,0,1,2357.231,0.0,1.112,nnsvf,"(1, 2.5, 10)",0.8
15,11,0,0,0,1485.139,0.0,2.37,nnsvf,"(1, 2.5, 10)",0.8
15,11,0,0,1,2434.065,0.0,1.199,nnsvf,"(1, 2.5, 10)",0.8
15,12,0,0,0,1452.181,0.0,3.173,nnsvf,"(1, 2.5, 10)",0.8
15,12,0,0,1,2268.872,0.0,2.053,nnsvf,"(1, 2.5, 10)",0.8
15,13,0,0,0,1583.357,0.0,3.525,nnsvf,"(1, 2.5, 10)",0.8
15,13,0,0,1,2535.576,0.0,2.119,nnsvf,"(1, 2.5, 10)",0.8
15,14,0,0,0,1502.102,0.0,2.093,nnsvf,"(1, 2.5, 10)",0.8
15,14,0,0,1,2489.149,0.0,1.338,nnsvf,"(1, 2.5, 10)",0.8
15,15,0,0,0,1435.783,0.0,3.222,nnsvf,"(1, 2.5, 10)",0.8
15,15,0,0,1,2394.442,0.0,1.123,nnsvf,"(1, 2.5, 10)",0.8
15,16,0,0,0,1567.399,0.0,2.061,nnsvf,"(1, 2.5, 10)",0.8
15,16,0,0,1,2441.813,0.0,1.229,nnsvf,"(1, 2.5, 10)",0.8
15,17,0,0,0,1353.006,0.0,3.177,nnsvf,"(1, 2.5, 10)",0.8
15,17,0,0,1,2230.955,0.0,2.138,nnsvf,"(1, 2.5, 10)",0.8
15,18,0,0,0,1713.224,0.0,2.121,nnsvf,"(1, 2.5, 10)",0.8
15,18,0,0,1,2763.306,0.0,1.128,nnsvf,"(1, 2.5, 10)",0.8
15,19,0,0,0,1563.955,0.0,2.302,nnsvf,"(1, 2.5, 10)",0.8
15,19,0,0,1,2501.936,0.0,1.477,nnsvf,"(1, 2.5, 10)",0.8
15,2,0,0,0,1329.768,0.0,2.762,nnsvf,"(1, 2.5, 10)",0.8
15,2,0,0,1,2090.884,0.0,1.362,nnsvf,"(1, 2.5, 10)",0.8
15,3,0,0,0,1349.598,0.0,2.528,nnsvf,"(1, 2.5, 10)",0.8
15,3,0,0,1,2123.093,0.0,1.357,nnsvf,"(1, 2.5, 10)",0.8
15,4,0,0,0,1666.927,0.0,2.465,nnsvf,"(1, 2.5, 10)",0.8
15,4,0,0,1,2695.79,0.0,1.618,nnsvf,"(1, 2.5, 10)",0.8
15,5,0,0,0,1519.224,0.0,9.518,nnsvf,"(1, 2.5, 10)",0.8
15,5,0,0,1,2503.78,0.0,5.566,nnsvf,"(1, 2.5, 10)",0.8
15,6,0,0,0,1524.895,0.0,2.285,nnsvf,"(1, 2.5, 10)",0.8
15,6,0,0,1,2531.199,0.0,1.348,nnsvf,"(1, 2.5, 10)",0.8
15,7,0,0,0,1660.604,0.0,2.394,nnsvf,"(1, 2.5, 10)",0.8
15,7,0,0,1,2614.678,0.0,1.487,nnsvf,"(1, 2.5, 10)",0.8
15,8,0,0,0,1348.42,0.0,3.648,nnsvf,"(1, 2.5, 10)",0.8
15,8,0,0,1,2204.063,0.0,2.967,nnsvf,"(1, 2.5, 10)",0.8
15,9,0,0,0,1708.211,0.0,1.982,nnsvf,"(1, 2.5, 10)",0.8
15,9,0,0,1,2744.835,0.0,1.267,nnsvf,"(1, 2.5, 10)",0.8
15,0,0,0,0,1222.307,0.0,2.249,svf,"(1, 2.5, 10)",0.2
15,0,0,0,1,2078.382,0.0,1.734,svf,"(1, 2.5, 10)",0.2
15,1,0,0,0,1243.921,0.0,1.896,svf,"(1, 2.5, 10)",0.2
15,1,0,0,1,2168.248,0.0,1.658,svf,"(1, 2.5, 10)",0.2
15,10,0,0,0,1218.909,0.0,2.022,svf,"(1, 2.5, 10)",0.2
15,10,0,0,1,2073.441,0.0,1.626,svf,"(1, 2.5, 10)",0.2
15,11,0,0,0,1230.665,0.0,2.0,svf,"(1, 2.5, 10)",0.2
15,11,0,0,1,2122.795,0.0,1.645,svf,"(1, 2.5, 10)",0.2
15,12,0,0,0,1155.325,0.0,4.39,svf,"(1, 2.5, 10)",0.2
15,12,0,0,1,1944.36,0.0,3.815,svf,"(1, 2.5, 10)",0.2
15,13,0,0,0,1290.841,0.0,2.409,svf,"(1, 2.5, 10)",0.2
15,13,0,0,1,2237.884,0.0,1.955,svf,"(1, 2.5, 10)",0.2
15,14,0,0,0,1254.767,0.0,2.689,svf,"(1, 2.5, 10)",0.2
15,14,0,0,1,2168.469,0.0,2.226,svf,"(1, 2.5, 10)",0.2
15,15,0,0,0,1232.143,0.0,2.071,svf,"(1, 2.5, 10)",0.2
15,15,0,0,1,2109.21,0.0,1.415,svf,"(1, 2.5, 10)",0.2
15,16,0,0,0,1240.305,0.0,2.293,svf,"(1, 2.5, 10)",0.2
15,16,0,0,1,2072.085,0.0,2.065,svf,"(1, 2.5, 10)",0.2
15,17,0,0,0,1136.578,0.0,2.311,svf,"(1, 2.5, 10)",0.2
15,17,0,0,1,1905.871,0.0,1.571,svf,"(1, 2.5, 10)",0.2
15,18,0,0,0,1387.173,0.0,1.9,svf,"(1, 2.5, 10)",0.2
15,18,0,0,1,2359.189,0.0,1.516,svf,"(1, 2.5, 10)",0.2
15,19,0,0,0,1307.717,0.0,1.995,svf,"(1, 2.5, 10)",0.2
15,19,0,0,1,2223.011,0.0,1.862,svf,"(1, 2.5, 10)",0.2
15,2,0,0,0,1057.564,0.0,2.999,svf,"(1, 2.5, 10)",0.2
15,2,0,0,1,1785.777,0.0,2.165,svf,"(1, 2.5, 10)",0.2
15,3,0,0,0,1090.499,0.0,2.961,svf,"(1, 2.5, 10)",0.2
15,3,0,0,1,1870.259,0.0,2.176,svf,"(1, 2.5, 10)",0.2
15,4,0,0,0,1420.659,0.0,3.033,svf,"(1, 2.5, 10)",0.2
15,4,0,0,1,2479.929,0.0,2.239,svf,"(1, 2.5, 10)",0.2
15,5,0,0,0,1298.461,0.0,1.958,svf,"(1, 2.5, 10)",0.2
15,5,0,0,1,2226.054,0.0,1.555,svf,"(1, 2.5, 10)",0.2
15,6,0,0,0,1257.013,0.0,2.282,svf,"(1, 2.5, 10)",0.2
15,6,0,0,1,2170.176,0.0,2.098,svf,"(1, 2.5, 10)",0.2
15,7,0,0,0,1324.004,0.0,2.283,svf,"(1, 2.5, 10)",0.2
15,7,0,0,1,2262.48,0.0,1.982,svf,"(1, 2.5, 10)",0.2
15,8,0,0,0,1128.15,0.0,5.794,svf,"(1, 2.5, 10)",0.2
15,8,0,0,1,1919.96,0.0,4.853,svf,"(1, 2.5, 10)",0.2
15,9,0,0,0,1407.66,0.0,1.824,svf,"(1, 2.5, 10)",0.2
15,9,0,0,1,2391.191,0.0,1.779,svf,"(1, 2.5, 10)",0.2
15,0,0,0,0,1450.131,0.0,2.351,svf,"(1, 2.5, 10)",0.6
15,0,0,0,1,2315.006,0.0,1.352,svf,"(1, 2.5, 10)",0.6
15,1,0,0,0,1488.088,0.0,2.123,svf,"(1, 2.5, 10)",0.6
15,1,0,0,1,2354.623,0.0,1.247,svf,"(1, 2.5, 10)",0.6
15,10,0,0,0,1454.531,0.0,2.142,svf,"(1, 2.5, 10)",0.6
15,10,0,0,1,2282.804,0.0,1.343,svf,"(1, 2.5, 10)",0.6
15,11,0,0,0,1456.079,0.0,2.419,svf,"(1, 2.5, 10)",0.6
15,11,0,0,1,2330.952,0.0,1.209,svf,"(1, 2.5, 10)",0.6
15,12,0,0,0,1338.488,0.0,3.153,svf,"(1, 2.5, 10)",0.6
15,12,0,0,1,2132.723,0.0,2.13,svf,"(1, 2.5, 10)",0.6
15,13,0,0,0,1574.808,0.0,2.828,svf,"(1, 2.5, 10)",0.6
15,13,0,0,1,2496.586,0.0,1.494,svf,"(1, 2.5, 10)",0.6
15,14,0,0,0,1472.192,0.0,2.586,svf,"(1, 2.5, 10)",0.6
15,14,0,0,1,2378.731,0.0,1.353,svf,"(1, 2.5, 10)",0.6
15,15,0,0,0,1544.022,0.0,2.479,svf,"(1, 2.5, 10)",0.6
15,15,0,0,1,2362.003,0.0,1.227,svf,"(1, 2.5, 10)",0.6
15,16,0,0,0,1511.563,0.0,2.3,svf,"(1, 2.5, 10)",0.6
15,16,0,0,1,2373.398,0.0,1.348,svf,"(1, 2.5, 10)",0.6
15,17,0,0,0,1404.658,0.0,2.583,svf,"(1, 2.5, 10)",0.6
15,17,0,0,1,2170.023,0.0,1.223,svf,"(1, 2.5, 10)",0.6
15,18,0,0,0,1629.55,0.0,1.951,svf,"(1, 2.5, 10)",0.6
15,18,0,0,1,2644.309,0.0,1.238,svf,"(1, 2.5, 10)",0.6
15,19,0,0,0,1552.038,0.0,2.009,svf,"(1, 2.5, 10)",0.6
15,19,0,0,1,2490.419,0.0,1.279,svf,"(1, 2.5, 10)",0.6
15,2,0,0,0,1235.093,0.0,2.669,svf,"(1, 2.5, 10)",0.6
15,2,0,0,1,2001.433,0.0,1.665,svf,"(1, 2.5, 10)",0.6
15,3,0,0,0,1319.896,0.0,2.823,svf,"(1, 2.5, 10)",0.6
15,3,0,0,1,2076.698,0.0,1.498,svf,"(1, 2.5, 10)",0.6
15,4,0,0,0,1606.484,0.0,3.055,svf,"(1, 2.5, 10)",0.6
15,4,0,0,1,2655.021,0.0,1.45,svf,"(1, 2.5, 10)",0.6
15,5,0,0,0,1595.336,0.0,2.551,svf,"(1, 2.5, 10)",0.6
15,5,0,0,1,2499.557,0.0,1.342,svf,"(1, 2.5, 10)",0.6
15,6,0,0,0,1509.37,0.0,2.572,svf,"(1, 2.5, 10)",0.6
15,6,0,0,1,2409.046,0.0,1.579,svf,"(1, 2.5, 10)",0.6
15,7,0,0,0,1567.015,0.0,2.422,svf,"(1, 2.5, 10)",0.6
15,7,0,0,1,2516.072,0.0,1.325,svf,"(1, 2.5, 10)",0.6
15,8,0,0,0,1348.733,0.0,5.317,svf,"(1, 2.5, 10)",0.6
15,8,0,0,1,2144.322,0.0,3.354,svf,"(1, 2.5, 10)",0.6
15,9,0,0,0,1643.469,0.0,1.94,svf,"(1, 2.5, 10)",0.6
15,9,0,0,1,2682.274,0.0,1.218,svf,"(1, 2.5, 10)",0.6
15,0,0,0,0,1506.307,0.0,2.754,svf,"(1, 2.5, 10)",0.7
15,0,0,0,1,2390.698,0.0,1.34,svf,"(1, 2.5, 10)",0.7
15,1,0,0,0,1559.302,0.0,2.632,svf,"(1, 2.5, 10)",0.7
15,1,0,0,1,2436.899,0.0,1.163,svf,"(1, 2.5, 10)",0.7
15,10,0,0,0,1528.907,0.0,2.494,svf,"(1, 2.5, 10)",0.7
15,10,0,0,1,2350.135,0.0,1.163,svf,"(1, 2.5, 10)",0.7
15,11,0,0,0,1531.112,0.0,2.012,svf,"(1, 2.5, 10)",0.7
15,11,0,0,1,2390.535,0.0,1.291,svf,"(1, 2.5, 10)",0.7
15,12,0,0,0,1389.52,0.0,3.143,svf,"(1, 2.5, 10)",0.7
15,12,0,0,1,2173.377,0.0,2.299,svf,"(1, 2.5, 10)",0.7
15,13,0,0,0,1648.091,0.0,3.039,svf,"(1, 2.5, 10)",0.7
15,13,0,0,1,2561.797,0.0,1.414,svf,"(1, 2.5, 10)",0.7
15,14,0,0,0,1534.055,0.0,2.322,svf,"(1, 2.5, 10)",0.7
15,14,0,0,1,2394.553,0.0,1.501,svf,"(1, 2.5, 10)",0.7
15,15,0,0,0,1615.337,0.0,2.699,svf,"(1, 2.5, 10)",0.7
15,15,0,0,1,2468.621,0.0,1.225,svf,"(1, 2.5, 10)",0.7
15,16,0,0,0,1590.94,0.0,2.437,svf,"(1, 2.5, 10)",0.7
15,16,0,0,1,2459.669,0.0,1.27,svf,"(1, 2.5, 10)",0.7
15,17,0,0,0,1482.138,0.0,2.504,svf,"(1, 2.5, 10)",0.7
15,17,0,0,1,2232.001,0.0,1.235,svf,"(1, 2.5, 10)",0.7
15,18,0,0,0,1716.974,0.0,1.795,svf,"(1, 2.5, 10)",0.7
15,18,0,0,1,2624.253,0.0,1.143,svf,"(1, 2.5, 10)",0.7
15,19,0,0,0,1618.582,0.0,2.33,svf,"(1, 2.5, 10)",0.7
15,19,0,0,1,2577.562,0.0,1.189,svf,"(1, 2.5, 10)",0.7
15,2,0,0,0,1285.673,0.0,3.003,svf,"(1, 2.5, 10)",0.7
15,2,0,0,1,2052.446,0.0,1.596,svf,"(1, 2.5, 10)",0.7
15,3,0,0,0,1377.737,0.0,2.503,svf,"(1, 2.5, 10)",0.7
15,3,0,0,1,2148.449,0.0,1.491,svf,"(1, 2.5, 10)",0.7
15,4,0,0,0,1682.273,0.0,2.475,svf,"(1, 2.5, 10)",0.7
15,4,0,0,1,2728.496,0.0,1.331,svf,"(1, 2.5, 10)",0.7
15,5,0,0,0,1680.626,0.0,2.906,svf,"(1, 2.5, 10)",0.7
15,5,0,0,1,2563.655,0.0,1.445,svf,"(1, 2.5, 10)",0.7
15,6,0,0,0,1586.02,0.0,2.633,svf,"(1, 2.5, 10)",0.7
15,6,0,0,1,2458.798,0.0,1.501,svf,"(1, 2.5, 10)",0.7
15,7,0,0,0,1622.776,0.0,2.463,svf,"(1, 2.5, 10)",0.7
15,7,0,0,1,2490.787,0.0,1.386,svf,"(1, 2.5, 10)",0.7
15,8,0,0,0,1428.599,0.0,5.181,svf,"(1, 2.5, 10)",0.7
15,8,0,0,1,2174.497,0.0,3.405,svf,"(1, 2.5, 10)",0.7
15,9,0,0,0,1697.511,0.0,2.383,svf,"(1, 2.5, 10)",0.7
15,9,0,0,1,2745.025,0.0,1.115,svf,"(1, 2.5, 10)",0.7
15,0,0,0,0,1388.119,0.0,2.271,svf,"(1, 2.5, 10)",0.5
15,0,0,0,1,2250.288,0.0,1.356,svf,"(1, 2.5, 10)",0.5
15,1,0,0,0,1431.016,0.0,2.094,svf,"(1, 2.5, 10)",0.5
15,1,0,0,1,2271.21,0.0,1.351,svf,"(1, 2.5, 10)",0.5
15,10,0,0,0,1388.687,0.0,2.397,svf,"(1, 2.5, 10)",0.5
15,10,0,0,1,2216.402,0.0,1.347,svf,"(1, 2.5, 10)",0.5
15,11,0,0,0,1418.602,0.0,1.986,svf,"(1, 2.5, 10)",0.5
15,11,0,0,1,2299.91,0.0,1.309,svf,"(1, 2.5, 10)",0.5
15,12,0,0,0,1286.68,0.0,3.456,svf,"(1, 2.5, 10)",0.5
15,12,0,0,1,2137.005,0.0,2.652,svf,"(1, 2.5, 10)",0.5
15,13,0,0,0,1503.125,0.0,2.649,svf,"(1, 2.5, 10)",0.5
15,13,0,0,1,2400.238,0.0,1.493,svf,"(1, 2.5, 10)",0.5
15,14,0,0,0,1402.376,0.0,2.731,svf,"(1, 2.5, 10)",0.5
15,14,0,0,1,2314.494,0.0,1.575,svf,"(1, 2.5, 10)",0.5
15,15,0,0,0,1457.997,0.0,2.361,svf,"(1, 2.5, 10)",0.5
15,15,0,0,1,2242.581,0.0,1.326,svf,"(1, 2.5, 10)",0.5
15,16,0,0,0,1448.508,0.0,2.201,svf,"(1, 2.5, 10)",0.5
15,16,0,0,1,2304.982,0.0,1.464,svf,"(1, 2.5, 10)",0.5
15,17,0,0,0,1334.345,0.0,2.165,svf,"(1, 2.5, 10)",0.5
15,17,0,0,1,2136.413,0.0,1.196,svf,"(1, 2.5, 10)",0.5
15,18,0,0,0,1582.969,0.0,1.83,svf,"(1, 2.5, 10)",0.5
15,18,0,0,1,2599.355,0.0,1.129,svf,"(1, 2.5, 10)",0.5
15,19,0,0,0,1481.504,0.0,1.984,svf,"(1, 2.5, 10)",0.5
15,19,0,0,1,2429.21,0.0,1.38,svf,"(1, 2.5, 10)",0.5
15,2,0,0,0,1193.241,0.0,2.657,svf,"(1, 2.5, 10)",0.5
15,2,0,0,1,1936.171,0.0,1.822,svf,"(1, 2.5, 10)",0.5
15,3,0,0,0,1249.427,0.0,2.736,svf,"(1, 2.5, 10)",0.5
15,3,0,0,1,2007.081,0.0,1.709,svf,"(1, 2.5, 10)",0.5
15,4,0,0,0,1585.685,0.0,2.327,svf,"(1, 2.5, 10)",0.5
15,4,0,0,1,2596.746,0.0,1.667,svf,"(1, 2.5, 10)",0.5
15,5,0,0,0,1508.947,0.0,2.707,svf,"(1, 2.5, 10)",0.5
15,5,0,0,1,2411.295,0.0,1.384,svf,"(1, 2.5, 10)",0.5
15,6,0,0,0,1450.391,0.0,2.288,svf,"(1, 2.5, 10)",0.5
15,6,0,0,1,2349.973,0.0,1.576,svf,"(1, 2.5, 10)",0.5
15,7,0,0,0,1501.584,0.0,2.32,svf,"(1, 2.5, 10)",0.5
15,7,0,0,1,2427.568,0.0,1.459,svf,"(1, 2.5, 10)",0.5
15,8,0,0,0,1306.414,0.0,5.165,svf,"(1, 2.5, 10)",0.5
15,8,0,0,1,2116.072,0.0,3.538,svf,"(1, 2.5, 10)",0.5
15,9,0,0,0,1569.855,0.0,2.17,svf,"(1, 2.5, 10)",0.5
15,9,0,0,1,2614.858,0.0,1.335,svf,"(1, 2.5, 10)",0.5
15,0,0,0,0,1329.966,0.0,2.156,svf,"(1, 2.5, 10)",0.4
15,0,0,0,1,2195.305,0.0,1.505,svf,"(1, 2.5, 10)",0.4
15,1,0,0,0,1361.478,0.0,2.18,svf,"(1, 2.5, 10)",0.4
15,1,0,0,1,2199.43,0.0,1.488,svf,"(1, 2.5, 10)",0.4
15,10,0,0,0,1334.72,0.0,2.086,svf,"(1, 2.5, 10)",0.4
15,10,0,0,1,2185.478,0.0,1.259,svf,"(1, 2.5, 10)",0.4
15,11,0,0,0,1350.262,0.0,1.994,svf,"(1, 2.5, 10)",0.4
15,11,0,0,1,2255.509,0.0,1.319,svf,"(1, 2.5, 10)",0.4
15,12,0,0,0,1241.758,0.0,3.477,svf,"(1, 2.5, 10)",0.4
15,12,0,0,1,2069.815,0.0,2.785,svf,"(1, 2.5, 10)",0.4
15,13,0,0,0,1423.681,0.0,2.472,svf,"(1, 2.5, 10)",0.4
15,13,0,0,1,2338.54,0.0,1.698,svf,"(1, 2.5, 10)",0.4
15,14,0,0,0,1355.444,0.0,2.389,svf,"(1, 2.5, 10)",0.4
15,14,0,0,1,2262.527,0.0,1.693,svf,"(1, 2.5, 10)",0.4
15,15,0,0,0,1374.669,0.0,2.324,svf,"(1, 2.5, 10)",0.4
15,15,0,0,1,2213.01,0.0,1.272,svf,"(1, 2.5, 10)",0.4
15,16,0,0,0,1366.604,0.0,2.266,svf,"(1, 2.5, 10)",0.4
15,16,0,0,1,2207.612,0.0,1.584,svf,"(1, 2.5, 10)",0.4
15,17,0,0,0,1266.173,0.0,2.236,svf,"(1, 2.5, 10)",0.4
15,17,0,0,1,2084.828,0.0,1.307,svf,"(1, 2.5, 10)",0.4
15,18,0,0,0,1508.341,0.0,1.67,svf,"(1, 2.5, 10)",0.4
15,18,0,0,1,2513.052,0.0,1.23,svf,"(1, 2.5, 10)",0.4
15,19,0,0,0,1424.855,0.0,1.929,svf,"(1, 2.5, 10)",0.4
15,19,0,0,1,2373.816,0.0,1.462,svf,"(1, 2.5, 10)",0.4
15,2,0,0,0,1141.583,0.0,2.331,svf,"(1, 2.5, 10)",0.4
15,2,0,0,1,1888.882,0.0,1.897,svf,"(1, 2.5, 10)",0.4
15,3,0,0,0,1194.767,0.0,2.6,svf,"(1, 2.5, 10)",0.4
15,3,0,0,1,1932.351,0.0,1.768,svf,"(1, 2.5, 10)",0.4
15,4,0,0,0,1518.764,0.0,2.671,svf,"(1, 2.5, 10)",0.4
15,4,0,0,1,2535.243,0.0,1.778,svf,"(1, 2.5, 10)",0.4
15,5,0,0,0,1436.484,0.0,2.342,svf,"(1, 2.5, 10)",0.4
15,5,0,0,1,2342.444,0.0,1.263,svf,"(1, 2.5, 10)",0.4
15,6,0,0,0,1376.325,0.0,2.583,svf,"(1, 2.5, 10)",0.4
15,6,0,0,1,2268.457,0.0,1.541,svf,"(1, 2.5, 10)",0.4
15,7,0,0,0,1436.55,0.0,2.163,svf,"(1, 2.5, 10)",0.4
15,7,0,0,1,2343.221,0.0,1.651,svf,"(1, 2.5, 10)",0.4
15,8,0,0,0,1237.797,0.0,5.438,svf,"(1, 2.5, 10)",0.4
15,8,0,0,1,2028.09,0.0,3.839,svf,"(1, 2.5, 10)",0.4
15,9,0,0,0,1516.603,0.0,2.117,svf,"(1, 2.5, 10)",0.4
15,9,0,0,1,2579.589,0.0,1.436,svf,"(1, 2.5, 10)",0.4
15,0,0,0,0,1365.378,476.0,229.584,lns,"(1, 2.5, 10)",0.9
15,0,0,0,1,2236.335,791.0,226.246,lns,"(1, 2.5, 10)",0.9
15,1,0,0,0,1347.297,518.0,227.884,lns,"(1, 2.5, 10)",0.9
15,1,0,0,1,2242.086,799.0,227.544,lns,"(1, 2.5, 10)",0.9
15,10,0,0,0,1333.64,404.0,227.526,lns,"(1, 2.5, 10)",0.9
15,10,0,0,1,2155.001,807.0,226.754,lns,"(1, 2.5, 10)",0.9
15,11,0,0,0,1391.001,576.0,227.064,lns,"(1, 2.5, 10)",0.9
15,11,0,0,1,2216.999,936.0,226.657,lns,"(1, 2.5, 10)",0.9
15,12,0,0,0,1320.01,513.0,227.68,lns,"(1, 2.5, 10)",0.9
15,12,0,0,1,2162.572,720.0,227.42,lns,"(1, 2.5, 10)",0.9
15,13,0,0,0,1409.032,468.0,227.403,lns,"(1, 2.5, 10)",0.9
15,13,0,0,1,2339.333,779.0,227.44,lns,"(1, 2.5, 10)",0.9
15,14,0,0,0,1414.84,598.0,227.301,lns,"(1, 2.5, 10)",0.9
15,14,0,0,1,2248.947,919.0,226.536,lns,"(1, 2.5, 10)",0.9
15,15,0,0,0,1350.322,439.0,227.771,lns,"(1, 2.5, 10)",0.9
15,15,0,0,1,2157.218,814.0,227.034,lns,"(1, 2.5, 10)",0.9
15,16,0,0,0,1419.048,564.0,227.889,lns,"(1, 2.5, 10)",0.9
15,16,0,0,1,2256.388,830.0,227.34,lns,"(1, 2.5, 10)",0.9
15,17,0,0,0,1245.371,377.0,228.361,lns,"(1, 2.5, 10)",0.9
15,17,0,0,1,2039.814,788.0,227.468,lns,"(1, 2.5, 10)",0.9
15,18,0,0,0,1506.54,625.0,226.79,lns,"(1, 2.5, 10)",0.9
15,18,0,0,1,2438.981,903.0,226.583,lns,"(1, 2.5, 10)",0.9
15,19,0,0,0,1455.868,564.0,226.906,lns,"(1, 2.5, 10)",0.9
15,19,0,0,1,2363.352,935.0,226.379,lns,"(1, 2.5, 10)",0.9
15,2,0,0,0,1219.324,487.0,227.954,lns,"(1, 2.5, 10)",0.9
15,2,0,0,1,1962.644,860.0,226.926,lns,"(1, 2.5, 10)",0.9
15,3,0,0,0,1184.062,471.0,228.431,lns,"(1, 2.5, 10)",0.9
15,3,0,0,1,1933.669,856.0,226.773,lns,"(1, 2.5, 10)",0.9
15,4,0,0,0,1616.238,496.0,226.994,lns,"(1, 2.5, 10)",0.9
15,4,0,0,1,2612.54,891.0,226.841,lns,"(1, 2.5, 10)",0.9
15,5,0,0,0,1386.527,419.0,231.796,lns,"(1, 2.5, 10)",0.9
15,5,0,0,1,2244.48,693.0,229.523,lns,"(1, 2.5, 10)",0.9
15,6,0,0,0,1419.37,501.0,226.911,lns,"(1, 2.5, 10)",0.9
15,6,0,0,1,2342.067,897.0,226.613,lns,"(1, 2.5, 10)",0.9
15,7,0,0,0,1469.259,525.0,227.105,lns,"(1, 2.5, 10)",0.9
15,7,0,0,1,2394.021,846.0,227.153,lns,"(1, 2.5, 10)",0.9
15,8,0,0,0,1265.093,473.0,228.164,lns,"(1, 2.5, 10)",0.9
15,8,0,0,1,2027.248,768.0,228.313,lns,"(1, 2.5, 10)",0.9
15,9,0,0,0,1542.956,390.0,231.367,lns,"(1, 2.5, 10)",0.9
15,9,0,0,1,2604.638,951.0,226.395,lns,"(1, 2.5, 10)",0.9
15,0,0,0,0,1349.929,0.0,97.726,mtsp,"(1, 2.5, 10)",0.5
15,0,0,0,1,2284.747,0.0,95.973,mtsp,"(1, 2.5, 10)",0.5
15,1,0,0,0,1350.336,0.0,88.064,mtsp,"(1, 2.5, 10)",0.5
15,1,0,0,1,2338.413,0.0,87.93,mtsp,"(1, 2.5, 10)",0.5
15,10,0,0,0,1296.774,0.0,87.861,mtsp,"(1, 2.5, 10)",0.5
15,10,0,0,1,2203.061,0.0,81.884,mtsp,"(1, 2.5, 10)",0.5
15,11,0,0,0,1280.573,0.0,82.758,mtsp,"(1, 2.5, 10)",0.5
15,11,0,0,1,2278.233,0.0,84.352,mtsp,"(1, 2.5, 10)",0.5
15,12,0,0,0,1213.36,0.0,83.927,mtsp,"(1, 2.5, 10)",0.5
15,12,0,0,1,2182.281,0.0,88.478,mtsp,"(1, 2.5, 10)",0.5
15,13,0,0,0,1315.519,0.0,83.577,mtsp,"(1, 2.5, 10)",0.5
15,13,0,0,1,2285.087,0.0,81.068,mtsp,"(1, 2.5, 10)",0.5
15,14,0,0,0,1322.917,0.0,82.68,mtsp,"(1, 2.5, 10)",0.5
15,14,0,0,1,2259.008,0.0,87.859,mtsp,"(1, 2.5, 10)",0.5
15,15,0,0,0,1285.458,0.0,89.18,mtsp,"(1, 2.5, 10)",0.5
15,15,0,0,1,2176.662,0.0,93.454,mtsp,"(1, 2.5, 10)",0.5
15,16,0,0,0,1295.94,0.0,88.067,mtsp,"(1, 2.5, 10)",0.5
15,16,0,0,1,2495.838,0.0,81.93,mtsp,"(1, 2.5, 10)",0.5
15,17,0,0,0,1212.995,0.0,95.812,mtsp,"(1, 2.5, 10)",0.5
15,17,0,0,1,2102.139,0.0,89.358,mtsp,"(1, 2.5, 10)",0.5
15,18,0,0,0,1392.982,0.0,87.81,mtsp,"(1, 2.5, 10)",0.5
15,18,0,0,1,2484.172,0.0,98.67,mtsp,"(1, 2.5, 10)",0.5
15,19,0,0,0,1391.879,0.0,89.958,mtsp,"(1, 2.5, 10)",0.5
15,19,0,0,1,2343.716,0.0,80.532,mtsp,"(1, 2.5, 10)",0.5
15,2,0,0,0,1164.126,0.0,83.718,mtsp,"(1, 2.5, 10)",0.5
15,2,0,0,1,2047.154,0.0,92.533,mtsp,"(1, 2.5, 10)",0.5
15,3,0,0,0,1169.52,0.0,93.747,mtsp,"(1, 2.5, 10)",0.5
15,3,0,0,1,2005.365,0.0,91.13,mtsp,"(1, 2.5, 10)",0.5
15,4,0,0,0,1511.439,0.0,82.319,mtsp,"(1, 2.5, 10)",0.5
15,4,0,0,1,2644.516,0.0,80.483,mtsp,"(1, 2.5, 10)",0.5
15,5,0,0,0,1312.856,0.0,100.621,mtsp,"(1, 2.5, 10)",0.5
15,5,0,0,1,2247.348,0.0,93.874,mtsp,"(1, 2.5, 10)",0.5
15,6,0,0,0,1316.452,0.0,94.191,mtsp,"(1, 2.5, 10)",0.5
15,6,0,0,1,2202.493,0.0,91.669,mtsp,"(1, 2.5, 10)",0.5
15,7,0,0,0,1441.973,0.0,91.0,mtsp,"(1, 2.5, 10)",0.5
15,7,0,0,1,2529.981,0.0,86.814,mtsp,"(1, 2.5, 10)",0.5
15,8,0,0,0,1171.067,0.0,95.868,mtsp,"(1, 2.5, 10)",0.5
15,8,0,0,1,2127.306,0.0,89.216,mtsp,"(1, 2.5, 10)",0.5
15,9,0,0,0,1464.337,0.0,83.827,mtsp,"(1, 2.5, 10)",0.5
15,9,0,0,1,2522.1,0.0,82.256,mtsp,"(1, 2.5, 10)",0.5
15,0,0,0,0,1336.041,0.0,91.861,mtsp,"(1, 2.5, 10)",0.4
15,0,0,0,1,2323.869,0.0,93.345,mtsp,"(1, 2.5, 10)",0.4
15,1,0,0,0,1313.443,0.0,94.307,mtsp,"(1, 2.5, 10)",0.4
15,1,0,0,1,2327.409,0.0,83.794,mtsp,"(1, 2.5, 10)",0.4
15,10,0,0,0,1244.187,0.0,90.233,mtsp,"(1, 2.5, 10)",0.4
